Game_Name,Game_url,Tags
X4: Foundations,https://store.steampowered.com/app/392160/X4_Foundations/?snr=1_7_7_7000_150_16,"Sandbox,Space Sim,Economy,Trading,Building,Exploration,Space,Grand Strategy,Management,First-Person,Strategy,Simulation,Sci-fi,Singleplayer,Open World,Action,Flight,Atmospheric,Crafting,Survival"
Final Profit: A Shop RPG,https://store.steampowered.com/app/1705140/Final_Profit_A_Shop_RPG/?snr=1_7_7_7000_150_17,"Pixel Graphics,Life Sim,Shop Keeper,RPG,Exploration,Relaxing,Capitalism,JRPG,Indie,Singleplayer,Cute,Simulation,Female Protagonist,Strategy,Adventure,Comedy,Management,Fantasy,2D,Story Rich"
VRChat,https://store.steampowered.com/app/438100/VRChat/?snr=1_7_7_7000_150_17,"VR,Free to Play,Memes,Multiplayer,Anime,Funny,Massively Multiplayer,First-Person,Early Access,Open World,Simulation,Casual,Adventure,MMORPG,Comedy,Sandbox,Action,Dating Sim,Survival Horror,Atmospheric"
ROUNDS,https://store.steampowered.com/app/1557740/ROUNDS/?snr=1_7_7_7000_150_17,"Multiplayer,Fighting,Local Multiplayer,2D Fighter,Deckbuilding,Action,Roguelite,Indie,Physics,Card Battler,2D,Roguelike Deckbuilder,PvP,Card Game,Platformer,Side Scroller,Party Game,2D Platformer,Arcade,Twin Stick Shooter"
Transformice,https://store.steampowered.com/app/335240/Transformice/?snr=1_7_7_7000_150_17,"Free to Play,Multiplayer,Funny,Massively Multiplayer,2D,Platformer,Casual,Cute,Racing,Adventure,Online Co-Op,Indie,Survival,Strategy,Mouse only,Co-op,Family Friendly,Comedy,Puzzle,Action"
Milk outside a bag of milk outside a bag of milk,https://store.steampowered.com/app/1604000/Milk_outside_a_bag_of_milk_outside_a_bag_of_milk/?snr=1_7_7_7000_150_17,"Psychological Horror,Visual Novel,Psychedelic,Pixel Graphics,Story Rich,Abstract,2D,Multiple Endings,Indie,Text-Based,Psychological,Singleplayer,Horror,Surreal,Anime,Great Soundtrack,Female Protagonist,Casual,Choices Matter,Point & Click"
Kingdom Two Crowns,https://store.steampowered.com/app/701160/Kingdom_Two_Crowns/?snr=1_7_7_7000_150_17,"Base Building,Building,Tower Defense,Strategy,Medieval,City Builder,Action RTS,Stylized,Singleplayer,Minimalist,Fantasy,Dark Fantasy,Controller,Pixel Graphics,Local Multiplayer,Simulation,Survival,Colony Sim,Adventure,Co-op"
Teenage Mutant Ninja Turtles: Shredder's Revenge,https://store.steampowered.com/app/1361510/Teenage_Mutant_Ninja_Turtles_Shredders_Revenge/?snr=1_7_7_7000_150_17,"Beat 'em up,Multiplayer,Pixel Graphics,Side Scroller,Co-op Campaign,2D,Ninja,Action-Adventure,Indie,Martial Arts,Action,Colorful,Arcade,Cartoon,Family Friendly,Comic Book,Singleplayer,Adventure,Atmospheric,Comedy"
Valakas Story,https://store.steampowered.com/app/1171310/Valakas_Story/?snr=1_7_7_7000_150_17,"Action,Adventure,Casual,Violent,Atmospheric,Gore,Horror,Comedy,Difficult,Memes,Story Rich,Souls-like,Indie,Sexual Content"
Night of the Dead,https://store.steampowered.com/app/1377380/Night_of_the_Dead/?snr=1_7_7_7000_150_17,"Early Access,Survival,Zombies,Base Building,Open World,Multiplayer,Open World Survival Craft,Female Protagonist,Tower Defense,Building,Sandbox,PvE,Simulation,Hunting,Action,PvP,Survival Horror,Adventure,Third Person,Horror"
"Please, Forgive Me",https://store.steampowered.com/app/2484360/Please_Forgive_Me/?snr=1_7_7_7000_150_17,"Horror,Psychological Horror,Dark,Demons,Supernatural,Cinematic,Dynamic Narration,Singleplayer,3D Platformer,3D,First-Person,Indie,Violent,Simulation,Walking Simulator,Exploration,Hidden Object"
The Bookwalker: Thief of Tales,https://store.steampowered.com/app/1432100/The_Bookwalker_Thief_of_Tales/?snr=1_7_7_7000_150_17,"Adventure,Singleplayer,Turn-Based Tactics,Atmospheric,Noir,Isometric,Story Rich,Lore-Rich,Dark Fantasy,Surreal,Mystery,Dystopian,First-Person,Thriller,Detective,Exploration,Narration,Point & Click,Drama,Puzzle"
Getting Over It with Bennett Foddy,https://store.steampowered.com/app/240720/Getting_Over_It_with_Bennett_Foddy/?snr=1_7_7_7000_150_17,"Psychological Horror,Difficult,Singleplayer,Physics,Horror,Philosophical,Funny,Platformer,Indie,Survival Horror,Casual,Dark Humor,Replay Value,Adventure,Action,Comedy,Story Rich,Strategy,Great Soundtrack,Third Person"
Pro Cycling Manager 2023,https://store.steampowered.com/app/2063610/Pro_Cycling_Manager_2023/?snr=1_7_7_7000_150_17,"Simulation,Sports,Multiplayer,Singleplayer,Management,Realistic,Strategy,Family Friendly,Racing,Competitive,Bikes,Cycling"
APB Reloaded,https://store.steampowered.com/app/113400/APB_Reloaded/?snr=1_7_7_7000_150_17,"Free to Play,Open World,Multiplayer,Action,Character Customization,Massively Multiplayer,Shooter,Third-Person Shooter,PvP,Crime,Third Person,Co-op,Racing,Sandbox,FPS,Adventure,Singleplayer,Nudity,Hacking,Anime"
SAS: Zombie Assault 4,https://store.steampowered.com/app/678800/SAS_Zombie_Assault_4/?snr=1_7_7_7000_150_17,"Free to Play,Zombies,Multiplayer,Top-Down Shooter,Action,Co-op,Shooter,Top-Down,RPG,Survival,2D,Singleplayer,Online Co-Op,Sci-fi,Horror,Gore,Violent,Atmospheric,Casual,FPS"
OMORI,https://store.steampowered.com/app/1150690/OMORI/?snr=1_7_7_7000_150_17,"Psychological Horror,Story Rich,Pixel Graphics,Indie,Great Soundtrack,RPG,Multiple Endings,Hand-drawn,RPGMaker,Horror,Colorful,2D,Turn-Based,Atmospheric,Party-Based RPG,Exploration,JRPG,Anime,Stylized,Fantasy"
Suspects: Mystery Mansion,https://store.steampowered.com/app/1576060/Suspects_Mystery_Mansion/?snr=1_7_7_7000_150_17,"Online Co-Op,Multiplayer,Conversation,Social Deduction,2D,PvP,Co-op,Funny,Casual,Psychological,Strategy,Mystery,Detective,Character Customization,Assassin,Top-Down,Action,Family Friendly,Action-Adventure,Atmospheric"
Library Of Ruina,https://store.steampowered.com/app/1256670/Library_Of_Ruina/?snr=1_7_7_7000_150_18,"Story Rich,Strategy,Card Game,Difficult,Deckbuilding,Turn-Based Combat,Singleplayer,Indie,Psychological Horror,Visual Novel,Gore,Turn-Based,Great Soundtrack,RPG,Card Battler,Anime,Horror,2D,Turn-Based Strategy,Action"
Stronghold Legends: Steam Edition,https://store.steampowered.com/app/40980/Stronghold_Legends_Steam_Edition/?snr=1_7_7_7000_150_18,"Real Time Tactics,City Builder,Colony Sim,Sandbox,Building,Economy,Management,Medieval,War,Military,Base Building,Real-Time,RTS,Strategy,Isometric,Historical,Open World,Simulation,Resource Management,Fantasy"
Hotline Miami,https://store.steampowered.com/app/219150/Hotline_Miami/?snr=1_7_7_7000_150_18,"Great Soundtrack,Violent,Action,Indie,Top-Down,Pixel Graphics,1980s,Fast-Paced,Gore,Retro,Psychedelic,Difficult,Singleplayer,Surreal,Shooter,2D,Top-Down Shooter,Atmospheric,Addictive,Music"
Skater XL - The Ultimate Skateboarding Game,https://store.steampowered.com/app/962730/Skater_XL__The_Ultimate_Skateboarding_Game/?snr=1_7_7_7000_150_18,"Skateboarding,Skating,Sports,Sandbox,Moddable,Mod,Simulation,Physics,Controller,Action,Singleplayer,Realistic,Adventure,Open World,Character Customization,Multiplayer,Snowboarding,Soundtrack,Indie,Early Access"
Full Void,https://store.steampowered.com/app/1859580/Full_Void/?snr=1_7_7_7000_150_18,"Puzzle Platformer,2D Platformer,Pixel Graphics,Adventure,Dystopian,Action,Indie,2D,Singleplayer,Platformer,Linear,Puzzle,Story Rich,Post-apocalyptic,Retro"
Root,https://store.steampowered.com/app/965580/Root/?snr=1_7_7_7000_150_18,"Board Game,Strategy,Tabletop,War,Wargame,Cute,Indie,Simulation,PvP,Turn-Based Strategy,Singleplayer,Touch-Friendly,Asynchronous Multiplayer,Multiplayer,Card Game,Early Access,Puzzle,Solitaire,Top-Down,Cartoony"
Insurgency,https://store.steampowered.com/app/222880/Insurgency/?snr=1_7_7_7000_150_18,"FPS,Realistic,Tactical,Multiplayer,Shooter,Action,Military,Team-Based,Co-op,First-Person,War,Strategy,Online Co-Op,Competitive,Indie,Simulation,PvP,Singleplayer,Atmospheric,Adventure"
Terminator: Resistance,https://store.steampowered.com/app/954740/Terminator_Resistance/?snr=1_7_7_7000_150_18,"FPS,Post-apocalyptic,Choices Matter,Open World,Sci-fi,RPG,First-Person,Robots,Story Rich,Multiple Endings,Action,Singleplayer,Atmospheric,Futuristic,Crafting,Adventure,Violent,Shooter,Great Soundtrack,Cinematic"
The Witness,https://store.steampowered.com/app/210970/The_Witness/?snr=1_7_7_7000_150_18,"Puzzle,Exploration,First-Person,Open World,Singleplayer,Colorful,Indie,Atmospheric,Difficult,Walking Simulator,Adventure,Mystery,Nonlinear,Relaxing,Philosophical,Casual,Surreal,Great Soundtrack,Story Rich,Beautiful"
Operation: Tango,https://store.steampowered.com/app/1335790/Operation_Tango/?snr=1_7_7_7000_150_18,"Online Co-Op,Co-op Campaign,Puzzle,Adventure,Casual,Wholesome,Family Friendly,Female Protagonist,Hacking,Multiplayer,Detective,Co-op,Investigation,Futuristic,Cyberpunk,3D,First-Person,Stylized,Colorful,Heist"
FAR: Lone Sails,https://store.steampowered.com/app/609320/FAR_Lone_Sails/?snr=1_7_7_7000_150_18,"Atmospheric,Adventure,Post-apocalyptic,Singleplayer,Exploration,2.5D,Puzzle,Driving,Indie,Short,Action,Story Rich,Puzzle Platformer,Survival,Platformer,Steampunk,Action-Adventure,Nature,Experience,Cinematic"
,https://store.steampowered.com/agecheck/app/287700/?snr=1_7_7_7000_150_17,
Pathologic 2,https://store.steampowered.com/app/505230/Pathologic_2/?snr=1_7_7_7000_150_18,"Story Rich,Atmospheric,Choices Matter,RPG,Difficult,Detective,Immersive Sim,Singleplayer,Survival,Surreal,Psychological Horror,Survival Horror,Open World,Adventure,Dystopian,Indie,Dark,CRPG,First-Person,Isometric"
Battle Bows,https://store.steampowered.com/app/2250410/Battle_Bows/?snr=1_7_7_7000_150_18,"Action,VR,Shooter,Multiplayer,Online Co-Op,Tower Defense,Archery,FPS,Hero Shooter,Combat,PvE,Team-Based,Singleplayer,Co-op"
The Callisto Protocol™,https://store.steampowered.com/app/1544020/The_Callisto_Protocol/?snr=1_7_7_7000_150_18,"Horror,Sci-fi,Survival Horror,Third-Person Shooter,Space,Shooter,Action-Adventure,Third Person,PvE,3D,Action,Story Rich,Linear,Realistic,Adventure,Robots,Cinematic,Dark,Futuristic,Shoot 'Em Up"
Workers & Resources: Soviet Republic,https://store.steampowered.com/app/784150/Workers__Resources_Soviet_Republic/?snr=1_7_7_7000_150_18,"City Builder,Economy,Strategy,Simulation,Building,Management,Early Access,Political Sim,Trains,Indie,Cold War,Transportation,Politics,Historical,Political,Realistic,Singleplayer,Choices Matter,Resource Management,Multiple Endings"
SUCCUBUS,https://store.steampowered.com/app/985830/SUCCUBUS/?snr=1_7_7_7000_150_19,"Sexual Content,Nudity,Mature,Gore,Female Protagonist,Violent,Demons,Action,Horror,Singleplayer,Adventure,Dark Fantasy,First-Person,Atmospheric,Exploration,Survival,Psychological Horror,Survival Horror,Action-Adventure,Psychedelic"
Keep Talking and Nobody Explodes,https://store.steampowered.com/app/341800/Keep_Talking_and_Nobody_Explodes/?snr=1_7_7_7000_150_19,"Co-op,Puzzle,Local Co-Op,Multiplayer,VR,Indie,Local Multiplayer,Difficult,Team-Based,Family Friendly,Funny,Fast-Paced,First-Person,Simulation,Asymmetric VR,Party Game,Action,Party,Atmospheric,Strategy"
Call to Arms,https://store.steampowered.com/app/302670/Call_to_Arms/?snr=1_7_7_7000_150_19,"Strategy,Military,Action,Multiplayer,RTS,War,Shooter,Tactical,Simulation,First-Person,Real-Time,Singleplayer,FPS,Modern,Co-op,Realistic,Sandbox,Third Person,Indie,Early Access"
Peglin,https://store.steampowered.com/app/1296610/Peglin/?snr=1_7_7_7000_150_19,"Deckbuilding,Roguelite,Pinball,Roguelike,Perma Death,Turn-Based,Cute,Strategy,2D,Pixel Graphics,Replay Value,Turn-Based Combat,RPG,Physics,Fantasy,Singleplayer,Early Access,Retro,Indie,Casual"
Cookie Clicker,https://store.steampowered.com/app/1454400/Cookie_Clicker/?snr=1_7_7_7000_150_19,"Clicker,Idler,Casual,Indie,Pixel Graphics,Management,Collectathon,Economy,Funny,Memes,Strategy,Building,2D,Resource Management,Comedy,Simulation,Colorful,Touch-Friendly,Horror,Singleplayer"
The Past Within,https://store.steampowered.com/app/1515210/The_Past_Within/?snr=1_7_7_7000_150_19,"Co-op,Puzzle,Online Co-Op,Multiplayer,Horror,Mystery,Escape Room,Adventure,Indie,Point & Click,Psychological Horror,Local Co-Op,Local Multiplayer,Story Rich,Atmospheric,Asynchronous Multiplayer,Thriller,2D,3D,Surreal"
OMSI 2: Steam Edition,https://store.steampowered.com/app/252530/OMSI_2_Steam_Edition/?snr=1_7_7_7000_150_19,"Automobile Sim,Simulation,Driving,Realistic,Singleplayer,Moddable,Multiplayer,Casual,TrackIR,First-Person,Open World,Relaxing,Adventure,Replay Value,Family Friendly,Physics,Atmospheric,Management,Cult Classic,Action"
Stronghold Kingdoms,https://store.steampowered.com/app/47410/Stronghold_Kingdoms/?snr=1_7_7_7000_150_19,"Strategy,Free to Play,Medieval,Massively Multiplayer,City Builder,Multiplayer,Real-Time,Building,War,RTS,Base Building,PvP,Sandbox,Simulation,Colony Sim,Grand Strategy,Idler,Real Time Tactics,Wargame,Isometric"
Zero Hour,https://store.steampowered.com/app/1359090/Zero_Hour/?snr=1_7_7_7000_150_19,"Tactical,Shooter,FPS,Realistic,Multiplayer,Action,First-Person,Online Co-Op,Military,PvP,Team-Based,Strategy,Immersive Sim,Simulation,Stealth,3D,Combat,PvE,Violent,Early Access"
Yu-Gi-Oh! Duel Links,https://store.steampowered.com/app/601510/YuGiOh_Duel_Links/?snr=1_7_7_7000_150_19,"Free to Play,Card Game,Anime,Strategy,Multiplayer,Trading Card Game,Singleplayer,Turn-Based,Competitive,Casual,RPG,Memes,Online Co-Op,Great Soundtrack,Action,Adventure,Simulation,Massively Multiplayer,Psychological Horror,MMORPG"
SUPERHOT: MIND CONTROL DELETE,https://store.steampowered.com/app/690040/SUPERHOT_MIND_CONTROL_DELETE/?snr=1_7_7_7000_150_19,"FPS,Time Manipulation,Bullet Time,Shooter,Action Roguelike,Action,Experimental,Difficult,Minimalist,Puzzle,First-Person,Stylized,Dystopian,Atmospheric,Cyberpunk,Beautiful,Singleplayer,Cinematic,Transhumanism,Old School"
War Mongrels,https://store.steampowered.com/app/1101790/War_Mongrels/?snr=1_7_7_7000_150_19,"Real Time Tactics,Stealth,Strategy,Co-op Campaign,Action,Atmospheric,Isometric,World War II,Tactical,Story Rich,Co-op,Online Co-Op,Historical,Realistic,Singleplayer,Dark,Top-Down,Twin Stick Shooter,Action RTS,Action-Adventure"
The Jackbox Party Pack 3,https://store.steampowered.com/app/434170/The_Jackbox_Party_Pack_3/?snr=1_7_7_7000_150_19,"Trivia,Local Multiplayer,Multiplayer,Casual,Funny,Board Game,Party,Party Game,Indie,Comedy,Family Friendly,Strategy,Co-op,Memes"
Dorfromantik,https://store.steampowered.com/app/1455840/Dorfromantik/?snr=1_7_7_7000_150_19,"Turn-Based Strategy,City Builder,Puzzle,Indie,Relaxing,Simulation,Strategy,Turn-Based Tactics,Board Game,Sandbox,Casual,Logic,Procedural Generation,Controller,Family Friendly,Minimalist,3D,Hand-drawn,Open World,Singleplayer"
Five Nights at Freddy's,https://store.steampowered.com/app/319510/Five_Nights_at_Freddys/?snr=1_7_7_7000_150_19,"Horror,Singleplayer,Survival Horror,Robots,Psychological Horror,Difficult,Indie,First-Person,Point & Click,Dark,Survival,Atmospheric,Mouse only,Supernatural,Resource Management,Jump Scare,Silent Protagonist,Lore-Rich,Short,Historical"
Planet of Lana,https://store.steampowered.com/app/1608230/Planet_of_Lana/?snr=1_7_7_7000_150_19,"Female Protagonist,Anime,Puzzle Platformer,Controller,Atmospheric,2D Platformer,Singleplayer,Side Scroller,Emotional,Sci-fi,Story Rich,Drama,Hand-drawn,Cinematic,Adventure,Platformer,Family Friendly,Stylized,Colorful,Puzzle"
20 Minutes Till Dawn,https://store.steampowered.com/app/1966900/20_Minutes_Till_Dawn/?snr=1_7_7_7000_150_20,"Action Roguelike,Bullet Hell,Shoot 'Em Up,Top-Down Shooter,Roguelite,Lovecraftian,Twin Stick Shooter,Roguelike,Action RPG,2D,Tutorial,Pixel Graphics,RPG,Top-Down,Action,Controller,Gun Customization,Dark Fantasy,Score Attack,Survival"
Changed,https://store.steampowered.com/app/814540/Changed/?snr=1_7_7_7000_150_20,"Cute,Difficult,Sexual Content,Psychological Horror,Puzzle,Singleplayer,Adventure,Pixel Graphics,Indie,Story Rich,Great Soundtrack,2D,RPGMaker,RPG,Horror,Choices Matter,Survival Horror,Action,LGBTQ+,NSFW"
Jagged Alliance 2 - Wildfire,https://store.steampowered.com/app/215930/Jagged_Alliance_2__Wildfire/?snr=1_7_7_7000_150_20,"Strategy,RPG,Turn-Based Tactics,Turn-Based Strategy,Turn-Based,Tactical,Singleplayer,Isometric,Tactical RPG,Classic,Action"
Nova Lands,https://store.steampowered.com/app/1501610/Nova_Lands/?snr=1_7_7_7000_150_20,"Automation,Sandbox,Base Building,Adventure,Open World Survival Craft,Survival,Open World,Resource Management,Pixel Graphics,Crafting,Strategy,Singleplayer,Building,Casual,2D,Exploration,Simulation,Indie,Farming Sim,Multiplayer"
Crab Champions,https://store.steampowered.com/app/774801/Crab_Champions/?snr=1_7_7_7000_150_20,"Multiplayer,Third-Person Shooter,Arcade,Choices Matter,Soundtrack,Action Roguelike,Perma Death,Early Access,Roguelike,Roguelite,Co-op,Shooter,3D,Platformer,Action,Looter Shooter,Memes,Casual,Adventure,Bullet Hell"
Big Ambitions,https://store.steampowered.com/app/1331550/Big_Ambitions/?snr=1_7_7_7000_150_20,"Early Access,Management,Capitalism,Simulation,Economy,Life Sim,Sandbox,Time Management,Singleplayer,Immersive Sim,Inventory Management,3D,Third Person,Resource Management,Top-Down,RPG,Open World,Modern,Stylized,CRPG"
Ultimate Chicken Horse,https://store.steampowered.com/app/386940/Ultimate_Chicken_Horse/?snr=1_7_7_7000_150_20,"Party,Multiplayer,Platformer,Funny,Local Co-Op,Local Multiplayer,Level Editor,PvP,Precision Platformer,4 Player Local,Online Co-Op,Casual,Competitive,2D,Family Friendly,Parkour,Cute,Cartoony,Action,Difficult"
The Mortuary Assistant,https://store.steampowered.com/app/1295920/The_Mortuary_Assistant/?snr=1_7_7_7000_150_20,"Horror,Supernatural,Demons,Mystery,Atmospheric,Surreal,Simulation,Adventure,Singleplayer,Indie,First-Person,Dark,Exploration,3D,Realistic,Thriller,Hidden Object,Female Protagonist,Medical Sim,Multiplayer"
Last Epoch,https://store.steampowered.com/app/899770/Last_Epoch/?snr=1_7_7_7000_150_20,"Action RPG,Hack and Slash,RPG,Loot,Isometric,Action,Early Access,Adventure,Indie,Multiplayer,Gore,Dungeon Crawler,Violent,Singleplayer,Top-Down,Character Customization,Fantasy,Co-op,Time Travel,Magic"
MOBILE SUIT GUNDAM BATTLE OPERATION 2,https://store.steampowered.com/app/1367080/MOBILE_SUIT_GUNDAM_BATTLE_OPERATION_2/?snr=1_7_7_7000_150_20,"Free to Play,Robots,PvP,Third-Person Shooter,Team-Based,Mechs,Shooter,3D,Military,Action,Multiplayer,Tactical,Character Customization,PvE,Singleplayer,Co-op,Third Person,Anime,Casual,Dating Sim"
Labyrinthine,https://store.steampowered.com/app/1302240/Labyrinthine/?snr=1_7_7_7000_150_20,"Early Access,Horror,Online Co-Op,Co-op,Psychological Horror,Puzzle,Supernatural,First-Person,Procedural Generation,Multiplayer,PvE,Atmospheric,Co-op Campaign,Action-Adventure,Character Customization,Controller,Realistic,Team-Based,Action,Lovecraftian"
Comedy Night,https://store.steampowered.com/app/665360/Comedy_Night/?snr=1_7_7_7000_150_20,"Casual,Comedy,Experimental,Funny,Dark Humor,Dark Comedy,Immersive Sim,PvP,Cute,RPG,Life Sim,Character Customization,Third Person,Memes,Conversation,Atmospheric,Co-op,Simulation,Online Co-Op,Multiplayer"
Slay the Spire,https://store.steampowered.com/app/646570/Slay_the_Spire/?snr=1_7_7_7000_150_20,"Roguelike Deckbuilder,Card Game,Card Battler,Roguelike,Deckbuilding,Turn-Based,Strategy,Singleplayer,Roguelite,Replay Value,Indie,Difficult,Dungeon Crawler,RPG,Mouse only,Great Soundtrack,2D,Procedural Generation,Fantasy,Casual"
